incremental_utility_cam,incremental_cost_cam,incremental_utility_niv,incremental_cost_niv,incremental_utility_sin,incremental_cost_sin,incremental_utility_tor,incremental_cost_tor,incremental_utility_pem,incremental_cost_pem,incremental_utility_tis,incremental_cost_tis
0.078493515,6303.191596,0.301993312,61151.4212,0.503575346,15425.06194,0.770072887,19011.6569,0.0337554,81739.30148,0.176818639,8952.161762
0.492237952,12205.67745,0.299370009,68189.58145,0.912089494,21367.29229,0.523420329,13268.88661,0.374875979,81530.86873,0.821267137,20743.1919
0.46806509,11888.82729,0.295620784,58329.9581,0.491675063,13889.98153,1.276340366,28623.51811,0.499047772,77801.41176,0.468929128,13528.76397
0.00945546,3756.165001,0.261312284,58403.81543,0.543707358,15146.35374,0.177224159,6824.221011,0.495190899,98466.90032,0.232261404,9172.384185
0.892665284,19637.26067,0.29047563,63851.8185,0.589175311,13152.56055,1.338510891,32761.72297,0.521146553,87807.10452,1.028226932,25656.31141
0.564005388,13842.7943,0.308523888,65905.85358,0.531395158,13212.27088,0.500808022,12054.94417,0.316580212,79745.31544,1.232770823,30879.30902
0.560281075,14268.06397,0.277209603,60919.07545,0.615901021,19094.2161,0.48626131,14626.00401,0.38543971,84907.91748,0.569135964,17841.49246
0.70457491,17984.00546,0.25916245,59569.14595,0.519688723,13754.83184,0.595521521,15424.13929,0.711490323,92897.78036,0.531721608,14738.32347
0.24374666,7225.158708,0.305131933,68072.12991,0.954070449,22771.7517,0.558658885,13157.99716,0.072133351,67152.46327,0.412866397,12060.88743
0.52470521,14295.37442,0.300391715,70589.74811,0.637023758,16512.43497,0.367180074,10370.86962,0.58247278,96157.91224,0.503446331,13961.79979
1.061689548,25838.36893,0.285570627,69560.25019,0.633903492,17501.71364,0.832856987,20699.73983,0.526975861,94595.93821,0.52290964,16044.19554
0.5944376,16620.22948,0.336734508,63086.25869,1.283489691,33373.49603,0.774358395,19940.39685,0.626124828,98417.33564,0.545934389,14595.82259
0.258794617,5945.572272,0.291332309,72453.35386,1.115104169,27850.71496,0.469888527,13865.59847,0.237954827,82037.56854,0.240248888,9516.701348
0.784874794,15336.89341,0.321372142,57686.10255,0.536203911,11887.08985,1.486136925,28448.80829,0.293065702,67095.81375,1.638781497,33795.71786
0.551431769,16182.1476,0.281967313,66601.19976,1.007780725,26569.20918,0.816321537,20952.87166,0.550839293,92420.95598,0.955534243,25878.61214
0.488137799,12121.49845,0.317510139,64257.43795,0.365530349,11338.32336,0.325139566,10471.64034,0.382576298,75849.75037,0.665848873,16454.46461
0.843133029,20318.23796,0.243692946,69182.54306,0.471726449,14217.84057,0.459392375,13080.75639,0.247486023,84756.6756,0.19575183,9068.735159
0.557667581,14948.84804,0.294012202,68781.74846,0.959906599,24131.62511,0.980271551,22502.2036,0.917448279,94273.17778,0.515481179,14707.76164
0.943114392,17569.4347,0.285714228,59547.61808,0.625026984,14487.12797,0.8316321,17767.14208,0.274498398,88038.40808,0.304177514,8769.758018
0.437394053,13628.95386,0.282752472,68532.29269,0.600421857,16298.79502,0.877255205,22406.13605,0.479445928,88299.45364,0.257174604,10422.26389
0.749329302,19016.9519,0.318679852,66809.94674,1.321442282,31300.63056,1.514042487,34371.24311,0.793960822,81393.18366,1.115599592,27142.84139
0.693951909,14900.54291,0.326978488,63732.99893,0.592828491,13057.34509,1.696384457,36054.48456,0.453300863,72257.34359,0.78376097,17830.2093
0.753909376,17164.96143,0.314903426,66116.60269,0.785349456,17989.2362,0.99498203,21880.58246,0.708254358,90516.91284,0.323703231,11130.48421
0.268081486,8902.191877,0.330111255,72826.1147,0.690343352,17255.21209,1.023557019,23877.95576,0.655371378,111794.7566,0.078162551,5053.285116
0.378389462,12447.37119,0.256975899,64316.76361,0.450415498,14954.48273,0.708946125,22131.19968,0.901083557,81104.39071,0.709313949,21955.78332
0.314199699,10900.32244,0.303645755,63237.25548,0.889622933,22983.50514,1.067756006,25839.56982,0.395022936,87019.44094,0.125714224,8134.364002
0.424041609,13808.59136,0.278046453,65566.25918,0.610928915,17660.63253,0.818817376,20851.29849,-0.086402034,64924.35864,1.106496634,28036.07534
0.669523608,15281.27521,0.330699039,68624.91768,1.063405154,20431.84704,0.915748714,21382.64591,0.550606989,99281.54397,0.488342023,11354.71776
0.600348906,12573.10949,0.324102694,60746.5138,0.594123028,13725.04115,0.441228133,10112.93396,-0.156347278,63601.77388,0.306984611,10422.40643
0.438401096,11796.90957,0.30776459,65058.95871,0.412506013,12490.9029,0.169516868,6778.39639,0.220536832,77896.76932,0.481163225,14181.13905
0.444504991,13126.03486,0.299013237,61679.24521,0.244024295,9342.206426,0.343264256,11059.68595,0.255729278,71396.66139,0.118511657,8755.530929
0.380355959,10308.18756,0.297349649,62293.76969,0.59162344,13734.82492,1.115831913,26653.87549,-0.000254102,66120.01467,0.083595092,6353.57098
0.113656129,6526.78159,0.305844451,64945.02762,1.081711275,26527.63821,1.085714594,25489.68321,0.664881117,91816.44488,0.701407371,20577.47356
0.95047616,20492.33017,0.303955397,73851.08038,0.730448826,19529.04404,0.809627629,19919.7749,0.675675361,89285.0204,0.485527647,15164.39245
1.149467781,26731.8863,0.284087799,66418.35084,0.872849791,21512.65572,0.900285542,21459.94368,0.160006076,68940.77428,0.375503357,12245.41832
1.305419338,26833.74873,0.332968978,71155.44993,0.840894911,19662.62409,2.48278177,53596.53361,0.771019421,105615.4858,0.75395663,18102.98971
0.450972809,12305.52417,0.274603695,62826.62698,0.372041809,10230.97381,1.453856886,36956.76053,0.527351976,98865.41894,0.602658609,15039.60985
0.835572062,18939.64689,0.330237221,60564.47006,0.871043434,20407.24088,1.221464284,26639.27925,0.782396212,106555.7842,0.817653205,19750.72478
0.88928282,16274.21414,0.293989014,60482.55753,0.432590587,9894.940094,0.538962507,12126.26618,0.431277619,73108.97598,0.911491475,20745.60317
0.319731626,10927.47546,0.282712056,67753.32168,0.732153312,18010.74634,0.759079817,18141.29121,0.040463178,70266.46128,0.431668374,14784.4705
0.59304766,15566.44515,0.314442568,65213.3878,0.258404469,9085.29551,0.922627358,21987.80611,0.4071881,82664.64448,0.757723371,19540.86611
0.334981364,7134.31019,0.351596085,62163.25029,0.577653881,11425.04019,0.313178188,6510.08148,0.454832813,85816.458,0.847017874,17827.73806
1.005598449,23453.34526,0.325392575,65496.41416,1.041349125,25627.66688,1.296747862,26061.59152,1.218469025,108410.8917,0.849880939,19267.75691
0.605430736,17129.34343,0.275370986,64264.83158,0.248250143,9782.995236,1.074078897,25521.01364,0.513882359,89654.23401,0.699880881,19066.00614
0.387794411,9883.868077,0.33246479,69032.16064,0.542514335,14677.72588,0.654818949,15796.13324,0.321974953,77881.9982,0.306830061,9932.431827
1.148545054,29499.09421,0.253033558,70455.74042,0.587992062,16730.39637,0.560281173,15812.94243,0.781037915,95828.7682,0.426758984,14168.6883
0.819992402,20547.0343,0.308215132,67775.79913,0.795390844,20251.24324,1.009352924,23341.63903,0.319718579,90035.89628,0.720158957,18716.79018
0.360455027,9328.736157,0.343661638,66940.32164,0.304957019,9349.00067,0.652576174,14284.74404,0.113844189,65996.5587,0.515011983,12784.0493
0.550141064,14396.28549,0.278417278,62666.71668,0.540782372,15249.54223,0.878603567,21119.13794,0.631475549,73827.44227,0.430723689,13631.03465
0.377654597,10709.44133,0.33615689,68899.83138,0.751601212,18558.4636,0.685640645,16148.7872,0.989486661,94107.98279,0.665948458,17586.2618
0.477964977,12731.59894,0.331098339,64669.93794,0.929116556,21414.47818,2.158614,44233.92746,0.193381027,72618.27131,1.052215648,25463.80846
0.616588738,13408.52339,0.325591874,65153.51199,0.367804467,9823.491294,0.752092419,15945.75991,0.678936312,92135.05195,0.587847341,14868.17041
0.903915724,24446.23235,0.285461811,66998.71752,0.652920784,19136.38989,0.678089002,18390.77669,0.294306936,93092.35456,0.484460763,16183.95966
0.549420661,14919.63903,0.325446471,68230.53671,0.165366702,6494.514664,1.280751979,29403.84929,0.471474135,102689.6116,0.256749404,8684.335026
0.691694216,14379.45486,0.300753528,66027.4229,0.760740471,16648.02334,0.954602485,20752.77878,0.449142152,77873.59104,0.670064357,17706.24775
0.31387649,9130.613615,0.309258651,66308.44259,0.624314412,16093.60873,0.711254565,16569.4435,0.073980404,73947.8641,0.265276089,10359.56205
0.144050702,8324.511746,0.268721686,64941.10403,0.567590531,20938.16302,0.608740172,19492.46077,0.226700315,72663.79596,0.213854688,11364.98795
0.019699318,4945.298145,0.345591429,66373.299,0.935229818,22114.52805,0.896066211,19359.698,-0.101102157,74946.54771,0.109787617,7808.862201
0.250143121,10148.53407,0.285472346,63557.75142,0.201539844,9028.071383,1.049674963,23987.52291,0.446511388,86619.92436,0.619681114,17251.1157
0.602646706,13503.82679,0.32147991,65793.45113,0.568030124,14491.42195,0.428213026,11703.46319,0.490840538,89949.83941,0.960022405,23388.67548
0.541787117,15485.1324,0.31038458,67216.5374,0.736443284,20060.66348,0.607201736,15525.91458,0.001102123,69978.48766,0.58540584,16621.67565
0.94386589,20804.87083,0.329632472,64141.82614,0.781139203,18821.1271,0.847325628,18391.73956,0.453992258,78926.14818,0.771339388,19465.02012
0.484264187,12400.83906,0.273633332,60135.13856,0.612591071,17947.17524,1.24219178,32351.51542,0.716494098,88542.7915,0.611552435,18464.16138
0.421396771,11278.17159,0.296497494,70482.46033,0.416903495,10728.10438,0.425670653,9561.310203,0.066948541,78022.52245,0.31849314,10043.44171
0.440323806,10072.6129,0.32116219,65478.02645,0.263710749,7733.75605,0.186549629,6577.2243,-0.077045515,73148.07124,0.443916324,12378.25273
0.570377955,14947.55599,0.318957763,64936.1194,1.2390864,26708.15539,1.405232499,28643.87677,0.407443154,87581.35339,0.45424346,12325.52808
1.058658551,24599.20037,0.261159005,63183.00879,0.134556784,6576.653789,0.367917427,10894.64708,0.93004429,124836.895,-0.022196356,3779.397553
0.21326822,10106.99523,0.272860616,65837.32238,0.721105746,21345.31128,1.175340321,30890.93138,0.755130279,96284.50526,0.754070393,21843.67418
0.679329984,20497.09904,0.276340981,70865.7502,0.375662357,13589.14937,0.898709371,24432.73817,0.41377966,76360.61505,0.953349106,26388.1461
0.339151077,11407.83922,0.307454264,64037.66524,0.664898515,16893.60471,0.440035803,12465.60372,0.928388849,107361.9807,0.496563724,14038.19439
0.747805817,13828.03179,0.338924411,70293.35268,1.162241577,24543.83349,0.884931627,18964.0443,0.401319176,78996.83943,0.72178802,15795.29144
1.122745472,22826.82981,0.352765797,70391.10132,0.810824326,19041.46292,0.688701918,14524.77044,0.442303137,79531.42289,0.608774508,13298.63076
0.654064788,17671.01372,0.317744169,63225.59821,0.999511258,20748.82499,0.443306057,12816.591,0.496620474,86292.0446,0.363085001,9873.087825
0.808483422,19573.18663,0.317307708,67949.64946,0.740291381,19369.60001,0.864315894,20755.90773,0.487823977,95942.31927,0.439582457,13190.02421
0.504431988,13663.21813,0.323988689,68957.79466,0.762200842,17232.76228,0.377701431,10464.18695,0.206734372,69086.80206,0.602943158,14295.3431
0.366892452,11289.02722,0.207812922,60621.92889,0.637131107,20473.93743,0.724386396,22287.01128,0.379997332,76366.62479,0.598907684,19473.49331
1.520650877,35519.9609,0.309056754,62243.45119,0.366898767,11936.61775,0.931287351,23908.53287,0.333024287,99704.38598,0.744063828,20585.49218
1.121960634,18829.10637,0.288115082,64814.61984,0.25274595,5686.219777,0.625701273,13726.49091,-0.000801043,57930.00554,0.636677388,12419.64326
0.765441592,18597.41256,0.284279664,66147.48205,0.640636542,17553.59558,1.854478915,44355.13907,0.351434486,75651.9398,0.627169781,17219.07918
0.720421825,15370.49715,0.339046913,73871.62248,0.712676438,20582.51544,0.522333095,14343.03476,0.616583679,83115.25812,0.200872925,9012.468
0.625064904,16051.0952,0.28615978,63547.50384,0.266351597,8335.979625,1.160645946,26986.69731,0.317006676,68045.55923,0.733951292,18757.19861
-0.039886147,3782.171797,0.31655797,64331.08362,0.594287866,15867.2897,1.04533584,23457.89392,0.164733991,78413.14709,0.128683857,7449.153938
0.422802625,14953.92762,0.25494277,66796.41808,0.706096502,22686.1358,0.904085533,24823.9353,0.306122316,71703.58818,0.532247492,17797.26035
0.737431817,17493.67005,0.311772167,64580.44803,1.047394933,17903.99905,0.707624912,17971.93767,0.431649814,72047.29112,0.692436213,19125.59095
1.187900349,30320.97416,0.283006451,63604.78866,0.615728292,16027.48085,1.303472282,27242.85611,0.343165862,79079.61772,0.412743445,10980.71394
0.77942581,18164.19129,0.26905941,60117.56139,0.351662889,10814.25647,0.495179236,14619.16362,0.59651596,99234.8301,0.771283195,22689.86053
0.634128416,14210.53718,0.335197621,63828.77762,0.657303683,13641.63634,1.381054166,26329.27135,0.291945885,75516.79597,1.132841594,23222.32424
1.006676443,20822.70634,0.316901109,68562.37254,0.835746331,19785.22966,1.052217226,23300.9657,0.47336511,92333.92048,0.233153215,8367.514835
0.756648077,19769.3027,0.294047338,66068.27138,0.574098035,16673.11022,0.280244711,11195.51085,0.468435284,94718.78843,0.675562735,21297.00813
0.684342008,15055.22709,0.306289834,61720.78991,1.303577289,24892.99241,0.549081122,12947.20511,0.803467765,117086.4528,0.572540143,14445.15422
0.659018408,18000.7251,0.260975495,62743.78859,0.446963328,15009.64376,0.371552612,11998.71574,0.090081815,87068.87124,0.431096513,13816.83843
0.826706773,16241.68514,0.339759373,68288.5682,0.873286023,17426.8527,0.78022567,17664.94941,0.61671596,98852.13293,1.226726944,26700.773
0.480558465,8491.271439,0.311871,68546.50991,0.676138311,17582.86836,0.463363908,9655.127639,0.244257214,78878.6907,1.014856404,23680.28392
0.850950056,20650.81232,0.276062111,61951.62884,0.933460279,22532.39562,0.84292581,20262.7556,0.342836668,82279.5312,0.661704074,17441.06697
0.505423907,12833.61591,0.294219109,65600.26305,1.004464164,23989.68789,1.416920514,32040.55533,0.366883754,73855.14307,0.484992092,15775.5588
0.291763193,9611.576713,0.284787712,65237.07053,0.464053862,14406.18475,0.804296886,19784.32641,0.211725728,99917.93395,0.466531066,14106.771
0.538416924,11697.7317,0.319727461,63057.73274,0.794976247,17408.31734,1.070424236,24684.18227,0.726432325,77237.46241,0.631898413,16555.13181
0.524409102,15633.40061,0.305985047,58141.96065,0.566433074,15897.02831,0.486333907,14344.415,0.275700051,71282.69488,0.559741919,16099.58795
0.416760994,11446.43883,0.319833428,64393.726,0.441812462,12514.05639,0.875252902,20303.0282,0.267927527,71128.70404,0.48315968,13226.98359
0.667115217,17604.6404,0.258028634,66151.04545,0.263985029,10861.91885,2.207465545,46037.53424,0.250160307,58138.43143,0.832804301,23590.20871
0.62885691,17269.46398,0.295460742,66053.30414,0.883530712,22266.48819,0.316321125,11037.71534,0.447186382,81639.04607,0.586822455,16962.11797
0.193344389,9729.292956,0.29389837,62480.58679,0.47798805,13955.62777,0.365084541,11606.86166,0.126744413,72528.90086,0.254760751,9831.295419
0.082138667,5651.64364,0.290134709,70528.98184,0.284769745,10685.06903,-0.008796422,3957.310672,-0.078661836,74181.19759,-0.031191001,4697.25888
0.698989915,16725.06483,0.291584613,72479.10542,0.638210663,16318.68884,1.231792565,24972.49261,0.320511805,68623.87417,0.385521115,11334.68927
0.86897467,21211.0877,0.311489695,68889.98361,0.918947115,21624.16074,0.567583243,13734.69765,0.355712153,86614.93329,0.828038126,22348.57019
0.248318557,9284.400328,0.285468746,64431.59656,0.305757034,10736.22828,0.59959288,16796.52709,-0.013061982,76662.92842,0.176097945,8049.871515
0.513443178,14785.2522,0.27073064,64264.50945,0.458142821,15308.24544,1.022009774,29299.97945,0.496805566,102689.2433,0.383079216,13504.60874
0.482731586,12221.52321,0.311541936,63759.09608,1.567166508,32396.23808,0.668247307,15258.45809,0.352752272,69272.57333,0.570139971,15146.7643
0.267219844,10055.65866,0.316077553,76228.89441,0.703644249,18628.57447,1.231939737,28628.92808,0.36667508,75345.83048,0.525937807,15742.30963
0.36946627,12935.34269,0.267757525,66076.36417,0.443306041,14056.3721,0.69640574,20156.86665,0.353320381,102222.3868,0.39593783,13993.96373
0.232407292,8358.288348,0.30179456,65711.61175,0.03480196,5623.762515,0.074367746,6031.876907,0.156790361,87002.18429,0.168681514,9408.233053
0.876325174,17593.82957,0.348333779,64628.30101,0.609689109,13656.80524,0.738580744,15017.56403,0.912535544,70891.63827,0.208605697,6808.026663
0.396358688,11117.63892,0.324768681,68942.52361,0.983467302,23740.03482,0.739664502,17588.91198,0.533809028,85270.92901,0.783903164,19714.20169
0.151289493,6243.316739,0.300896882,61093.47458,0.76948141,18355.80268,0.993830975,23986.90746,0.32239608,81305.39402,0.100580016,5261.94596
0.911019232,21115.27046,0.348042044,66503.04191,0.789666326,18778.02205,1.282757794,28449.23864,0.375327144,95653.10398,0.149611271,8727.934481
0.361385026,12629.05787,0.289023998,64885.3118,1.10495891,27192.3322,0.471591771,13849.79531,0.422248271,88790.35173,0.288578556,10276.70789
1.908284586,44424.43225,0.292159841,69177.4593,0.574982571,17713.9132,0.310737856,11674.45682,0.301728388,101772.7714,0.252779347,11684.23373
0.38069339,11220.22632,0.305550272,64829.37549,0.864421946,20603.31157,1.131481513,25799.86245,0.580154773,98856.69071,0.48290325,13250.55178
0.555927332,13690.60484,0.301072448,65382.38948,0.59063675,16064.19358,0.765773018,17425.53056,0.569720909,98966.951,0.678945033,17766.33674
-0.260316164,-2281.659942,0.313150782,59663.7351,0.119597025,4699.572908,0.211938266,6631.041987,-0.338043341,59981.50381,-0.214607801,64.08511649
0.390453347,13388.77178,0.256856694,67084.97016,0.463433807,15531.41496,0.480818591,17160.32557,0.095690312,88873.27778,0.042267284,7220.841391
0.240258087,7901.402565,0.273112297,60976.35634,0.48575252,14081.54523,0.577705371,15628.10569,0.573045077,95752.05357,0.046016756,5146.632949
0.165935678,8244.350517,0.281895352,69165.53049,0.498744931,14885.87437,0.792111875,20585.43407,0.057010743,80520.88352,0.955441773,24994.29523
0.523820177,14805.55637,0.334441245,69711.07911,0.319383012,8670.118243,0.444344233,11198.07552,0.479713702,81249.0477,0.454937881,18203.15809
1.08297637,19043.6238,0.329544141,65308.22962,0.96102877,19216.86283,0.686133988,14441.95936,0.43352119,71352.97068,0.527360988,13538.20345
0.269085726,8916.394318,0.335689847,65473.31769,0.429160733,12276.22278,0.457279622,11549.25331,0.580524966,96517.48758,0.586394289,15270.31591
0.216969414,6188.178923,0.338438539,72778.18436,0.687886155,16360.24446,2.980347756,62971.9782,1.0728518,94717.04019,0.840850565,20885.27047
0.652408827,17574.90155,0.256141655,67364.13974,0.3587562,11331.61823,0.323022701,9325.21037,0.277228782,77969.0186,0.201768347,8170.090563
0.287593464,7797.551972,0.298088337,70540.62793,0.685753819,15788.77643,0.777041914,24332.57821,0.463532465,84261.83609,0.848450366,19066.10484
-0.045396333,2851.138989,0.314181466,66270.08306,0.531325512,14750.36033,0.727152138,17331.71026,-0.155460083,61283.14629,0.055913265,5802.683476
0.489337971,11179.85905,0.339032015,65747.44023,1.174858579,22874.09602,0.716555471,16273.40111,0.64345262,102454.7515,0.35841273,9968.550726
0.158740179,7332.232538,0.297155666,62985.86954,0.793451673,20815.13003,1.424925019,32463.50521,0.27605958,82233.87878,0.129811052,7417.032071
0.526409418,14059.98358,0.336228142,62918.23335,0.446864323,12306.57503,1.644019068,35835.76623,0.912868362,86011.65154,0.428131211,12113.89509
0.989542561,21169.69322,0.325172283,60121.07911,1.358025653,28042.41225,0.491206632,11438.23846,0.270624518,73360.27702,1.057541317,23242.72296
0.576702046,15785.85871,0.303574066,68900.38327,0.526915802,15604.76159,1.147814919,27361.49418,0.766847174,115633.2569,0.314109532,11121.35719
0.279984584,10184.82752,0.269139449,63879.35384,0.597867374,20221.1603,0.72948149,17785.84444,0.151630136,63284.49111,0.495884383,18158.67917
0.123114136,6087.279176,0.299142332,68123.41915,0.152598162,7630.773797,0.195795282,6452.208513,0.564277619,78261.95086,0.383885261,11099.55514
0.685337189,18620.51358,0.266907512,69574.20098,0.766757152,17674.69022,0.728115226,20864.66635,0.350644064,95864.89224,0.37479286,14557.82692
0.413390946,12303.66239,0.308689819,65706.36904,0.47388092,13781.32468,1.134362655,25867.78605,0.321838268,67509.22536,0.309571768,11109.27318
0.053041059,5822.044945,0.254692103,65450.26353,0.667944718,21244.34527,0.043265264,5217.127411,-0.016117691,60451.29428,0.649118719,21111.09324
0.044162632,5145.598653,0.300666965,70214.74863,0.341813728,10796.77645,0.570941555,14175.00391,0.321162894,84113.55372,0.63174657,16312.30214
0.242428127,6578.7283,0.286345278,63840.41537,0.234392962,6875.869952,0.863219321,15813.99298,0.016578394,78507.74077,0.237400168,7121.860132
0.618163377,15420.46719,0.326532039,60266.69706,1.343398404,31740.91938,0.90302449,22268.42536,0.68811829,70178.46594,0.457532375,14282.09912
0.855576796,19778.10148,0.333776651,67122.36496,0.918583713,22850.14194,1.772788989,40358.67499,0.314050563,71178.20106,1.050017668,26434.51904
0.444566538,11811.53219,0.330558162,68044.41878,0.760688247,17134.37858,0.923958671,19442.65158,0.612454778,74282.25359,0.696093839,15816.57573
1.19637663,36310.2876,0.279892935,69155.2863,0.364730555,8840.140414,0.681084642,20020.18195,0.24751442,92323.55669,0.333480086,12251.35644
0.534769949,12782.7387,0.345693176,67620.41736,0.658964502,14425.27319,1.292513015,28627.89419,0.39642977,77325.93585,0.925658711,23477.69445
0.720971317,17084.68081,0.319475508,64297.50857,0.629404787,16396.69503,0.996415809,22378.57915,0.30867242,74869.53169,0.86219216,20772.44504
0.34204407,12173.7041,0.259343542,65953.01739,0.510053996,16486.53801,0.297841489,10639.40315,0.312149635,88837.04513,0.919936301,27834.17355
0.187601392,7237.282673,0.318315655,67246.84152,0.516326021,14266.69941,0.488449494,12778.82801,0.596556451,91495.64239,0.478262282,13532.28708
0.532844995,13782.43746,0.329896831,66306.22522,0.64134495,16422.84498,1.133909332,26847.33306,0.650879026,77041.50723,1.04637726,26368.56648
0.476802342,13950.75339,0.30263619,63057.0572,0.590083498,16200.15718,0.315630098,9845.362782,0.504858199,74787.11971,0.550926817,16281.75735
-0.213354527,-2991.120581,0.328499307,65548.72552,-0.064824235,107.8673479,0.67967695,12529.55666,-0.066325254,65056.86537,0.064441588,3544.473037
0.874425459,17258.67366,0.303369397,59860.15274,1.096093043,24771.51913,0.382087998,7974.876087,0.582058079,82479.5383,0.852075316,21381.10649
0.357800484,12758.57754,0.268588334,71574.70181,0.148766749,8541.023606,0.345202347,12405.0098,0.124283794,82314.567,0.276174511,11338.10964
0.804922202,17469.1066,0.340971066,59156.48652,0.57861972,14770.18793,0.655837687,14979.10178,0.613054742,81978.84878,0.98228024,22898.36943
0.179943352,7896.225081,0.265369328,67796.67123,0.297177118,11203.45591,0.301702264,10344.85837,-0.028280955,69162.43011,0.358035189,13496.67381
0.996022855,21570.50429,0.319383718,59381.9858,0.50907631,15587.98807,0.594119868,14317.97422,0.563109783,77250.24206,0.208365912,9289.465586
0.64903617,18164.77069,0.264820825,70001.21902,0.713100387,20150.75499,0.51134145,14528.97862,0.799675011,86071.96969,0.590077611,17976.98627
-0.048859887,1173.95685,0.25545211,63892.76905,0.31821297,9696.612742,0.019024086,1998.557532,-0.09263397,55310.333,-0.22892084,-2324.305665
0.639683502,9316.871986,0.335546685,64414.85558,0.477360417,6855.227001,1.296305185,21668.09224,-0.115206254,57693.08997,0.577259344,11762.35476
0.858629382,25037.13747,0.264177947,64795.82646,0.642042823,20182.28149,0.815091753,23555.48681,0.502470159,85664.65604,0.782379022,21518.24229
0.124034948,7007.495028,0.271039424,67396.48287,0.132126793,7596.428259,0.503528569,15129.50582,0.248670257,75683.13723,0.072919662,6395.612262
0.055221485,2352.354465,0.34589794,60256.26535,0.761046615,16074.49086,0.48717257,9272.74901,0.327332224,87712.4737,0.29024978,10568.60369
0.357237688,10927.4018,0.290661079,63580.82813,0.784961638,19887.35471,0.642292064,16172.53741,0.690460059,85893.69887,0.691703413,18853.72364
1.015073613,21980.45397,0.335732902,67292.43775,1.026334437,23464.48514,1.018757906,22003.63383,0.740553311,100594.6622,0.881727353,20784.63087
0.571022993,17693.6716,0.293228236,63817.23877,0.613602836,18607.64533,1.041824845,27491.79366,0.345249567,88139.99988,0.451986155,15235.16285
0.751749941,16243.96207,0.312111128,65606.25629,0.752526041,17804.40385,1.606575155,33524.48444,0.323244833,88911.83911,0.719445592,18116.42706
0.459657839,13632.68653,0.287316303,68386.07471,0.573512849,16039.5534,1.303331272,32705.43492,0.364426303,76378.92411,0.478545599,15515.50476
0.388309724,11942.3852,0.317394978,67171.91971,1.047385663,26468.15375,1.157713849,26454.40809,0.440401085,93117.60082,0.553685405,14841.9159
1.142626074,24439.3605,0.318462629,62435.44569,0.467920088,13212.06999,0.579064788,15107.33363,0.798413505,76144.19462,0.390196693,12186.81367
1.223247519,26745.86278,0.323979084,64486.98552,0.490073015,14478.67562,0.614412148,15930.49086,0.557173083,101643.5128,1.213371637,28397.36175
0.287313555,9947.048918,0.30904247,66949.05572,0.295859521,10518.99666,0.941918998,23584.83087,0.032216256,74835.80554,0.475071642,14230.75365
0.481514183,14828.85793,0.275409516,64349.86679,0.511303626,15508.21752,1.569968305,37011.30065,0.082341965,72041.40171,0.562913104,16554.26071
0.206745388,9056.761327,0.284408672,58343.39175,0.529357141,15789.13195,0.382354656,11922.95691,0.777801925,96210.49755,0.77868458,20972.81718
0.338680241,9906.966489,0.301007594,63908.57587,0.608111254,16340.12424,0.656241702,16329.1137,0.468690638,97185.37289,0.618563917,16493.72034
0.296001096,9324.467405,0.319507167,62782.3268,0.791385018,18533.773,0.414018671,10776.04168,0.275978865,85783.18741,0.825896534,21490.85227
0.325218269,8948.747731,0.316915079,66112.16422,0.210384221,8047.628914,0.920735115,19604.86263,1.348429747,101179.7469,0.590524418,18173.58451
0.472415875,13469.35424,0.290334252,61933.41859,0.825538451,20837.34863,1.026712222,24535.16403,-0.035359978,60927.362,0.493127054,14729.44582
0.875573529,21394.31553,0.280971121,69490.43639,0.32071856,10208.62187,0.272304687,8343.310086,0.024380059,66817.35225,0.911240233,23465.21409
0.999477669,24697.50503,0.333807258,65517.16627,0.633777764,13796.51759,1.051947496,24678.20422,0.548403319,92791.12877,0.579343632,15138.35041
1.066402578,24446.32154,0.255924442,62242.50359,0.483730784,13241.08756,0.443058333,12388.59244,0.288476317,81407.20877,0.376347099,12057.85393
1.040300677,23228.44126,0.282459104,64669.01485,0.524298756,15531.55606,0.652510716,17139.67227,0.523975096,79165.43089,0.32294011,12916.53848
0.464857602,12291.83451,0.27119385,59003.86026,0.498241538,14721.83464,0.689465531,18326.59074,0.702584003,91134.49708,0.669814209,19262.19638
0.107559004,5716.607765,0.32649173,59874.30039,0.30801598,10683.72517,0.233643515,8656.813971,0.168470934,78754.43077,-0.127806816,2525.084139
0.694346371,15310.98485,0.312334214,69859.57322,0.45479358,12240.14056,1.260455719,28866.17406,0.679108672,75979.91351,0.64925813,16029.79258
0.817596774,19996.72558,0.354204168,67189.52736,0.745189903,17818.91706,1.280309871,26676.81836,0.493400803,88779.2873,0.368283956,12582.42877
0.422616588,12794.65231,0.293528267,64013.28809,0.689412131,16704.02948,0.59785231,18352.75773,0.588769306,88386.89656,0.760119688,20512.87998
0.597505236,15514.10944,0.25395884,63649.60447,0.639485763,16934.70689,0.946915202,25930.66626,0.202885473,68152.31684,0.607342049,17937.38918
0.358848486,11247.82919,0.335941691,64740.05463,0.47563806,13650.18537,1.086703864,24457.52477,0.362175999,82576.12689,1.101192025,27008.28915
1.067965408,25382.9299,0.30981055,66933.15112,0.662545647,17906.94124,1.046376668,25064.20095,1.350453927,114586.886,1.30440733,32534.01255
0.799376191,18738.31985,0.312763741,68244.40678,0.515349277,13051.00004,1.030414742,22726.29818,1.035419313,98041.07398,0.733803857,17773.67974
